BPS code,Area Name,postal code
6502050,TANJUNG SELOR,77219
6502040,TANJUNG PALAS,77252
6502070,TANJUNG PALAS TENGAH,77253
6502080,TANJUNG PALAS UTARA,77254
6502030,TANJUNG PALAS BARAT,77255
6502060,TANJUNG PALAS TIMUR,77256
6502010,PESO,77261
6502090,SEKATAK,77263
6502100,BUNYU,77281
6405,BERAU,77300
6405060,TANJUNG REDEB,77311
6405060,TANJUNG REDEB,77312
6405060,TANJUNG REDEB,77314
6405070,GUNUNG TABUR,77352
6405090,TELUK BAYUR,77353
6405080,SEGAH,77361
6405010,KELAY,77362
6405050,SAMBALIUNG,77371
6405020,TALISAYAN,77372
6405030,BIDUK BIDUK,77373
6405100,BATU PUTIH,77374
6405110,BIATAN,77375
6405021,TABALAR,77376
6405040,PULAU DERAWAN,77381
6405041,MARATUA,77382
6504,NUNUKAN,77400
6504110,NUNUKAN SELATAN,77411
6504110,NUNUKAN SELATAN,77412
6504110,NUNUKAN SELATAN,77413
6504110,NUNUKAN SELATAN,77414
6504140,SEBATIK TIMUR,77433
6504140,SEBATIK TIMUR,77436
6504160,SEBATIK UTARA,77437
6504140,SEBATIK TIMUR,77438
6504120,SEBATIK BARAT,77441
6504120,SEBATIK BARAT,77443
6504120,SEBATIK BARAT,77444
6504150,SEBATIK TENGAH,77445
6504150,SEBATIK TENGAH,77446
6504150,SEBATIK TENGAH,77447
6504060,SEMBAKUNG,77453
6504020,KRAYAN,77456
6504040,LUMBIS,77457
6504010,KRAYAN SELATAN,77458
6504070,SEBUKU,77491
6501,MALINAU,77500
6501150,MALINAU KOTA,77511
6501150,MALINAU KOTA,77512
6501150,MALINAU KOTA,77513
6501150,MALINAU KOTA,77514
6501150,MALINAU KOTA,77515
6501150,MALINAU KOTA,77516
6501130,MALINAU UTARA,77551
6501140,MALINAU BARAT,77552
6501090,MALINAU SELATAN,77553
6501110,MENTARANG,77555
6501050,PUJUNGAN,77562
6501060,BAHAU HULU,77563
6501040,KAYAN HILIR,77571
6501030,KAYAN HULU,77572
6501020,KAYAN SELATAN,77573
6501010,SUNGAI BOH,77574
6503,TANA TIDUNG,77600
6503020,SESAYAP,77611
6503010,MURUK RIAN,77651
6503040,SESAYAP HILIR,77652
6503030,BETAYAU,77653
6503050,TANA LIA,77661
6171,PONTIANAK,78100
6171031,PONTIANAK KOTA,78111
6171031,PONTIANAK KOTA,78112
6171010,PONTIANAK SELATAN,78121
6171011,PONTIANAK TENGGARA,78124
6171,PONTIANAK,78200
6171020,PONTIANAK TIMUR,78232
6171020,PONTIANAK TIMUR,78233
6171040,PONTIANAK UTARA,78241
6171040,PONTIANAK UTARA,78242
6171040,PONTIANAK UTARA,78243
6103,LANDAK,78300
6112,KUBU RAYA,78300
6103030,NGABANG,78311
6103030,NGABANG,78312
6112070,SUNGAI RAYA,78312
6103030,NGABANG,78313
6112070,SUNGAI RAYA,78313
6103030,NGABANG,78314
6112070,SUNGAI RAYA,78314
6112070,SUNGAI RAYA,78316
6112070,SUNGAI RAYA,78317
6103030,NGABANG,78319
6112070,SUNGAI RAYA,78319
6103031,JELIMPO,78355
6103050,MANDOR,78355
6103040,SENGAH TEMILA,78356
6103031,JELIMPO,78357
6103050,MANDOR,78357
6103020,SEBANGKI,78358
6103060,MENJALIN,78362
6103070,MEMPAWAH HULU,78363
6103080,MENYUKE,78364
6103110,AIR BESAR,78365
6103090,MERANTI,78366
6103100,KUALA BEHE,78367
6103081,BANYUKE HULU,78368
6103071,SOMPAK,78369
6112050,SUNGAI KAKAP,78381
6112060,RASAU JAYA,78382
6112010,BATU AMPAR,78383
6112040,TELOK PA'KEDAI,78383
6112070,SUNGAI RAYA,78383
6112080,SUNGAI AMBAWANG,78383
6112010,BATU AMPAR,78384
6112030,KUBU,78384
6112010,BATU AMPAR,78385
6112020,TERENTANG,78392
6112080,SUNGAI AMBAWANG,78393
6112010,BATU AMPAR,78394
6112070,SUNGAI RAYA,78394
6112080,SUNGAI AMBAWANG,78394
6112090,KUALA MANDOR-B,78394
6105,SANGGAU,78500
6105060,KAPUAS,78511
6105060,KAPUAS,78512
6105060,KAPUAS,78513
6105060,KAPUAS,78514
6105060,KAPUAS,78515
6105060,KAPUAS,78516
6105060,KAPUAS,78519
6105130,BONTI,78552
6105180,KEMBAYAN,78553
6105200,NOYAN,78554
6105190,BEDUWAI,78555
6105210,SEKAYAM,78556
6105220,ENTIKONG,78557
6105140,PARINDU,78561
6105170,TAYAN HULU,78562
6105160,BALAI,78563
6105150,TAYAN HILIR,78564
6105020,MELIAU,78571
6105010,TOBA,78572
6105070,MUKOK,78581
6105120,JANGKANG,78591
6107,SINTANG,78600
6110,MELAWI,78600
6107140,SINTANG,78611
6110050,NANGA PINOH,78611
6107140,SINTANG,78612
6110050,NANGA PINOH,78612
6107140,SINTANG,78613
6110050,NANGA PINOH,78613
6107140,SINTANG,78614
6110050,NANGA PINOH,78614
6107140,SINTANG,78615
6110050,NANGA PINOH,78615
6107140,SINTANG,78616
6110050,NANGA PINOH,78616
6107140,SINTANG,78617
6107140,SINTANG,78618
6107140,SINTANG,78619
6110050,NANGA PINOH,78619
6107180,BINJAI HULU,78651
6107190,KETUNGAU HILIR,78652
6107200,KETUNGAU TENGAH,78653
6107210,KETUNGAU HULU,78654
6107130,SUNGAI TEBELIAN,78655
6107170,KELAM PERMAI,78656
6107120,TEMPUNAK,78661
6107110,SEPAUK,78662
6110040,BELIMBING,78671
6110020,TANAH PINOH,78672
6110051,PINOH SELATAN,78672
6110030,SAYAN,78673
6110040,BELIMBING,78673
6110020,TANAH PINOH,78674
6110051,PINOH SELATAN,78674
6110010,SOKAN,78675
6110021,TANAH PINOH BARAT,78676
6110041,BELIMBING HULU,78677
6110052,PINOH UTARA,78678
6110060,ELLA HILIR,78681
6110070,MENUKUNG,78682
6107060,SERAWAI,78683
6107070,AMBALAU,78684
6107150,DEDAI,78691
6107160,KAYAN HILIR,78693
6107080,KAYAN HULU,78694
6108,KAPUAS HULU,78700
6108230,PUTUSSIBAU UTARA,78711
6108230,PUTUSSIBAU UTARA,78712
6108230,PUTUSSIBAU UTARA,78719
6108080,PUTUSSIBAU SELATAN,78721
6108060,BIKA,78751
6108050,MENTEBAH,78752
6108080,PUTUSSIBAU SELATAN,78752
6108090,EMBALOH HILIR,78754
6108220,EMBALOH HULU,78755
6108070,KALIS,78756
6108110,BOYAN TANJUNG,78756
6108050,MENTEBAH,78757
6108080,PUTUSSIBAU SELATAN,78757
6108070,KALIS,78758
6108110,BOYAN TANJUNG,78758
6108120,PENGKADAN,78759
6108100,BUNUT HILIR,78761
6108040,BUNUT HULU,78762
6108130,JONGKONG,78763
6108030,HULU GURUNG,78764
6108040,BUNUT HULU,78764
6108140,SELIMBAU,78765
6108210,BATANG LUPAR,78766
6108200,BADAU,78767
6108180,EMPANANG,78768
6108190,PURING KENCANA,78769
6108170,SEMITAU,78771
6108160,SEBERUANG,78772
6108010,SILAT HILIR,78773
6108020,SILAT HULU,78774
6108150,SUHAID,78775
6108140,SELIMBAU,78776
6106,KETAPANG,78800
6111,KAYONG UTARA,78800
6106071,DELTA PAWAN,78811
6106071,DELTA PAWAN,78812
6106071,DELTA PAWAN,78813
6106071,DELTA PAWAN,78814
6106071,DELTA PAWAN,78815
6106070,MATAN HILIR UTARA,78816
6106072,MUARA PAWAN,78817
6106061,BENUA KAYONG,78821
6106061,BENUA KAYONG,78822
6111020,SUKADANA,78852
6111030,SIMPANG HILIR,78853
6111040,TELUK BATANG,78856
6111050,SEPONTI,78857
6106032,AIR UPAS,78861
6106060,MATAN HILIR SELATAN,78861
6106010,KENDAWANGAN,78862
6106030,MARAU,78863
6106020,MANIS MATA,78864
6106032,AIR UPAS,78864
6106020,MANIS MATA,78865
6106032,AIR UPAS,78865
6106060,MATAN HILIR SELATAN,78865
6106031,SINGKUP,78866
6106100,SANDAI,78871
6106110,SUNGAI LAUR,78872
6106040,JELAI HULU,78873
6106090,NANGA TAYAP,78873
6106050,TUMBANG TITI,78874
6106051,PEMAHAN,78875
6106040,JELAI HULU,78876
6106090,NANGA TAYAP,78876
6106120,SIMPANG HULU,78877
6106101,HULU SUNGAI,78878
6106121,SIMPANG DUA,78879
6106052,SUNGAI MELAYU RAYAK,78881
6104,MEMPAWAH,78900
6104100,MEMPAWAH HILIR,78911
6104100,MEMPAWAH HILIR,78912
6104100,MEMPAWAH HILIR,78913
6104100,MEMPAWAH HILIR,78914
6104100,MEMPAWAH HILIR,78915
6104100,MEMPAWAH HILIR,78919
6104080,SIANTAN,78951
6104081,SEGEDONG,78952
6104090,SUNGAI PINYUH,78953
6104091,ANJONGAN,78954
6104120,TOHO,78961
6104121,SADANIANG,78962
6104110,SUNGAI KUNYIT,78971
6104101,MEMPAWAH TIMUR,78972
6172,SINGKAWANG,79100
6172050,SINGKAWANG TENGAH,79111
6172050,SINGKAWANG TENGAH,79112
6172050,SINGKAWANG TENGAH,79113
6172050,SINGKAWANG TENGAH,79114
6172050,SINGKAWANG TENGAH,79115
6172050,SINGKAWANG TENGAH,79116
6172020,SINGKAWANG TIMUR,79117
6172030,SINGKAWANG UTARA,79118
6172040,SINGKAWANG BARAT,79121
6172040,SINGKAWANG BARAT,79122
6172040,SINGKAWANG BARAT,79123
6172040,SINGKAWANG BARAT,79124
6172010,SINGKAWANG SELATAN,79125
6102,BENGKAYANG,79200
6102040,BENGKAYANG,79211
6102040,BENGKAYANG,79212
6102040,BENGKAYANG,79213
6102040,BENGKAYANG,79214
6102040,BENGKAYANG,79215
6102030,SAMALANTAN,79216
6102040,BENGKAYANG,79216
6102010,SUNGAI RAYA,79271
6102031,MONTERADO,79272
6102032,LEMBAH BAWANG,79273
6102052,LUMAR,79274
6102041,TERIAK,79275
6102051,SUTI SEMARANG,79276
6102061,TUJUHBELAS,79277
6102011,CAPKALA,79278
6102012,SUNGAI RAYA KEPULAUAN,79279
6102030,SAMALANTAN,79281
6102042,SUNGAI BETUNG,79282
6102050,LEDO,79283
6102060,SANGGAU LEDO,79284
6102070,SELUAS,79285
6102080,JAGOI BABANG,79286
6102081,SIDING,79287
6101,SAMBAS,79400
6101040,SAMBAS,79411
6101010,SELAKAU,79452
6101022,SALATIGA,79452
6101020,PEMANGKAT,79453
6101010,SELAKAU,79454
6101050,JAWAI,79454
6101031,TEKARANG,79455
6101051,JAWAI SELATAN,79456
6101021,SEMPARUK,79457
6101010,SELAKAU,79458
6101022,SALATIGA,79458
6101042,SEBAWI,79459
6101030,TEBAS,79461
6101060,TELUK KERAMAT,79461
6101043,SAJAD,79462
6101070,SEJANGKUNG,79463
6101041,SUBAH,79464
6101030,TEBAS,79465
6101060,TELUK KERAMAT,79465
6101090,PALOH,79466
6101080,SAJINGAN BESAR,79467
6101061,GALING,79468
6101062,TANGARAN,79469
6109,SEKADAU,79500
6109040,SEKADAU HILIR,79582
6109030,SEKADAU HULU,79583
6109020,NANGA TAMAN,79584
6109010,NANGA MAHAP,79585
6109050,BELITANG HILIR,79586
6109060,BELITANG,79587
6109070,BELITANG HULU,79588
51,BALI,80000
52,NUSA TENGGARA BARAT,80000
53,NUSA TENGGARA TIMUR,80000
5171,DENPASAR,80100
5171030,DENPASAR BARAT,80112
5171030,DENPASAR BARAT,80113
5171030,DENPASAR BARAT,80114
5171030,DENPASAR BARAT,80117
5171030,DENPASAR BARAT,80119
5171031,DENPASAR UTARA,80121
5171031,DENPASAR UTARA,80122
5171031,DENPASAR UTARA,80123
5171031,DENPASAR UTARA,80124
5171031,DENPASAR UTARA,80125
5171031,DENPASAR UTARA,80126
5171031,DENPASAR UTARA,80127
5171031,DENPASAR UTARA,80128
5171031,DENPASAR UTARA,80129
5171,DENPASAR,80200
5171010,DENPASAR SELATAN,80221
5171010,DENPASAR SELATAN,80222
5171010,DENPASAR SELATAN,80223
5171010,DENPASAR SELATAN,80224
5171010,DENPASAR SELATAN,80225
5171010,DENPASAR SELATAN,80226
5171010,DENPASAR SELATAN,80227
5171010,DENPASAR SELATAN,80228
5171010,DENPASAR SELATAN,80229
5171020,DENPASAR TIMUR,80232
5171020,DENPASAR TIMUR,80234
5171020,DENPASAR TIMUR,80235
5171020,DENPASAR TIMUR,80236
5171020,DENPASAR TIMUR,80237
5171020,DENPASAR TIMUR,80238
5103,BADUNG,80300
5103040,MENGWI,80351
5103050,ABIANSEMAL,80352
5103060,PETANG,80353
5103020,KUTA,80361
5103010,KUTA SELATAN,80363
5103030,KUTA UTARA,80365
5104,GIANYAR,80500
5104030,GIANYAR,80511
5104030,GIANYAR,80512
5104030,GIANYAR,80513
5104030,GIANYAR,80514
5104030,GIANYAR,80515
5104030,GIANYAR,80519
5104040,TAMPAKSIRING,80552
5104060,TEGALLALANG,80561
5104050,UBUD,80571
5104070,PAYANGAN,80572
5104020,BLAHBATUH,80581
5104010,SUKAWATI,80582
5106,BANGLI,80600
5106020,BANGLI,80611
5106020,BANGLI,80612
5106020,BANGLI,80613
5106020,BANGLI,80614
5106020,BANGLI,80619
5106040,KINTAMANI,80652
5106010,SUSUT,80661
5106030,TEMBUKU,80671
5105,KLUNGKUNG,80700
5105030,KLUNGKUNG,80711
5105030,KLUNGKUNG,80712
5105030,KLUNGKUNG,80713
5105030,KLUNGKUNG,80714
5105030,KLUNGKUNG,80716
5105030,KLUNGKUNG,80719
5105020,BANJARANGKAN,80752
5105040,DAWAN,80761
5105010,NUSAPENIDA,80771
5107,KARANG ASEM,80800
5107040,KARANGASEM,80812
5107040,KARANGASEM,80813
5107040,KARANGASEM,80819
5107050,ABANG,80852
5107080,KUBU,80853
5107060,BEBANDEM,80861
5107070,SELAT,80862
5107010,RENDANG,80863
5107020,SIDEMEN,80864
5107030,MANGGIS,80871
5108,BULELENG,81100
5108060,BULELENG,81111
5108060,BULELENG,81112
5108060,BULELENG,81113
5108060,BULELENG,81114
5108060,BULELENG,81115
5108060,BULELENG,81116
5108060,BULELENG,81117
5108060,BULELENG,81118
5108060,BULELENG,81119
5108040,BANJAR,81152
5108020,SERIRIT,81153
5108010,GEROKGAK,81155
5108050,SUKASADA,81161
5108070,SAWAN,81171
5108080,KUBUTAMBAHAN,81172
5108090,TEJAKULA,81173
5102,TABANAN,82100
5102030,TABANAN,82111
5102030,TABANAN,82112
5102030,TABANAN,82113
5102030,TABANAN,82114
5102030,TABANAN,82115
5102030,TABANAN,82119
5102070,PENEBEL,82152
5102020,KERAMBITAN,82161
5102010,SELEMADEG,82162
5102080,PUPUAN,82163
5102040,KEDIRI,82171
5102050,MARGA,82181
5102060,BATURITI,82191
5101,JEMBRANA,82200
5101021,JEMBRANA,82211
5101021,JEMBRANA,82216
5101021,JEMBRANA,82217
5101021,JEMBRANA,82218
5101021,JEMBRANA,82219
5101020,NEGARA,82251
5101010,MELAYA,82252
5101030,MENDOYO,82261
5101040,PEKUTATAN,82262
5271,MATARAM,83100
5271010,AMPENAN,83111
5271010,AMPENAN,83112
5271010,AMPENAN,83113
5271010,AMPENAN,83114
5271011,SEKARBELA,83115
5271011,SEKARBELA,83116
5271020,MATARAM,83131
5271020,MATARAM,83132
5271020,MATARAM,83133
5271020,MATARAM,83134
5271020,MATARAM,83135
5271020,MATARAM,83136
5271020,MATARAM,83137
5271,MATARAM,83200
5271030,CAKRANEGARA,83231
5271030,CAKRANEGARA,83234
5271030,CAKRANEGARA,83235
5271030,CAKRANEGARA,83238
5271030,CAKRANEGARA,83239
5271031,SANDUBAYA,83242
5271031,SANDUBAYA,83243
5271031,SANDUBAYA,83244
5271031,SANDUBAYA,83246
5271031,SANDUBAYA,83247
5201,LOMBOK BARAT,83300
5201020,GERUNG,83311
5201060,GUNUNG SARI,83351
5201061,BATU LAYAR,83355
5201030,LABU API,83361
5201040,KEDIRI,83362
5201011,LEMBAR,83364
5201010,SEKOTONG,83365
5201050,NARMADA,83371
5201051,LINGSAR,83372
5201041,KURIPAN,83373
5202,LOMBOK TENGAH,83500
5202060,PRAYA,83511
5202060,PRAYA,83512
5202060,PRAYA,83514
5202060,PRAYA,83515
5202060,PRAYA,83516
5202060,PRAYA,83518
5202060,PRAYA,83519
5202090,BATUKLIANG,83552
5202050,KOPANG,83553
5202040,JANAPRIA,83554
5202091,BATUKLIANG UTARA,83555
5202070,JONGGAT,83561
5202080,PRINGGARATA,83562
5202011,PRAYA BARAT DAYA,83571
5202010,PRAYA BARAT,83572
5202020,PUJUT,83573
5202030,PRAYA TIMUR,83581
5202061,PRAYA TENGAH,83582
5203,LOMBOK TIMUR,83600
5203070,SELONG,83611
5203070,SELONG,83612
5203070,SELONG,83618
5203070,SELONG,83619
5203060,SUKAMULIA,83652
5203090,AIKMEL,83653
5203080,PRINGGABAYA,83654
5203100,SAMBELIA,83656
5203010,KERUAK,83657
5203081,SUELA,83657
5203091,WANASABA,83658
5203061,SURALAGA,83659
5203050,MASBAGIK,83661
5203040,SIKUR,83662
5203030,TERARA,83663
5203031,MONTONG GADING,83664
5203051,PRINGGASELA,83665
5203092,SEMBALUN,83666
5203020,SAKRA,83671
5203010,KERUAK,83672
5203021,SAKRA BARAT,83673
5203022,SAKRA TIMUR,83674
5203071,LABUHAN HAJI,83675
5203011,JEROWARU,83676
5208,LOMBOK UTARA,83700
5208020,TANJUNG,83711
5208020,TANJUNG,83712
5208020,TANJUNG,83713
5208020,TANJUNG,83714
5208020,TANJUNG,83715
5208020,TANJUNG,83716
5208020,TANJUNG,83717
5208030,GANGGA,83753
5208050,BAYAN,83754
5208040,KAYANGAN,83755
5208010,PEMENANG,83756
5206,BIMA,84100
5272,BIMA,84100
5272011,MPUNDA,84111
5272011,MPUNDA,84112
5272011,MPUNDA,84115
5272010,RASANAE BARAT,84116
5272010,RASANAE BARAT,84117
5272010,RASANAE BARAT,84118
5272020,RASANAE TIMUR,84121
5272020,RASANAE TIMUR,84122
5272020,RASANAE TIMUR,84123
5272020,RASANAE TIMUR,84124
5272020,RASANAE TIMUR,84125
5272020,RASANAE TIMUR,84127
5272021,RABA,84131
5272021,RABA,84132
5272021,RABA,84133
5272021,RABA,84134
5272021,RABA,84135
5272021,RABA,84136
5272021,RABA,84137
5272021,RABA,84138
5272021,RABA,84139
5272030,ASAKOTA,84141
5272030,ASAKOTA,84142
5272030,ASAKOTA,84143
5272030,ASAKOTA,84144
5206070,WERA,84152
5206071,AMBALAWI,84153
5206020,BOLO,84161
5206080,DONGGO,84162
5206081,SOROMANDI,84163
5206021,MADA PANGGA,84164
5206030,WOHA,84171
5206010,MONTA,84172
5206040,BELO,84173
5206041,PALIBELO,84174
5206051,LANGGUDU,84175
5206011,PARADO,84176
5206050,WAWO,84181
5206060,SAPE,84182
5206061,LAMBU,84183
5206052,LAMBITU,84184
5206090,SANGGAR,84191
5206091,TAMBORA,84192
5205,DOMPU,84200
5205020,DOMPU,84211
5205020,DOMPU,84212
5205020,DOMPU,84213
5205020,DOMPU,84214
5205020,DOMPU,84215
5205030,WOJA,84215
5205020,DOMPU,84217
5205030,WOJA,84251
5205040,KILO,84252
5205011,PAJO,84253
5205050,KEMPO,84261
5205051,MANGGALEWA,84262
5205060,PEKAT,84263
5204,SUMBAWA,84300
5204080,SUMBAWA,84311
5204080,SUMBAWA,84312
5204080,SUMBAWA,84313
5204080,SUMBAWA,84314
5204080,SUMBAWA,84315
5204080,SUMBAWA,84316
5204080,SUMBAWA,84317
5204080,SUMBAWA,84318
5204050,ALAS,84351
5204081,LABUHAN BADAS,84351
5204061,UTAN,84352
5204082,UNTER IWES,84352
5204050,ALAS,84353
5204061,UTAN,84359
5204082,UNTER IWES,84359
5204070,BATULANTEH,84361
5204062,RHEE,84362
5204051,ALAS BARAT,84363
5204052,BUER,84364
5204100,MOYOHULU,84371
5204111,LENANGGUAR,84372
5204020,LUNYUK,84373
5204021,ORONG TELU,84374
5204112,LANTUNG,84375
5204110,ROPANG,84376
5204090,MOYOHILIR,84381
5204121,LAPE,84382
5204130,PLAMPANG,84383
5204140,EMPANG,84384
5204141,TARANO,84385
5204132,MARONGE,84386
5204131,LABANGKA,84387
5204091,MOYO UTARA,84388
5204122,LOPOK,84388
5204091,MOYO UTARA,84389
5204122,LOPOK,84389
5207,SUMBAWA BARAT,84400
5207030,TALIWANG,84411
5207030,TALIWANG,84412
5207030,TALIWANG,84413
5207030,TALIWANG,84414
5207030,TALIWANG,84415
5207030,TALIWANG,84416
5207030,TALIWANG,84419
5207051,POTO TANO,84453
5207050,SETELUK,84454
5207031,BRANG ENE,84455
5207020,JEREWEH,84456
5207010,SEKONGKANG,84457
5207040,BRANG REA,84458
5207021,MALUK,84459
5371,KUPANG,85100
5371030,OEBOBO,85111
5371030,OEBOBO,85112
5371031,KOTA RAJA,85115
5371031,KOTA RAJA,85116
5371031,KOTA RAJA,85118
5371031,KOTA RAJA,85119
5371020,MAULAFA,85141
5371020,MAULAFA,85142
5371020,MAULAFA,85143
5371020,MAULAFA,85144
5371020,MAULAFA,85145
5371020,MAULAFA,85146
5371020,MAULAFA,85147
5371020,MAULAFA,85148
5371,KUPANG,85200
5371040,KELAPA LIMA,85211
5371040,KELAPA LIMA,85212
5371040,KELAPA LIMA,85213
5371040,KELAPA LIMA,85214
5371040,KELAPA LIMA,85215
5371041,KOTA LAMA,85221
5371041,KOTA LAMA,85225
5371041,KOTA LAMA,85226
5371041,KOTA LAMA,85227
5371041,KOTA LAMA,85229
5371010,ALAK,85231
5371010,ALAK,85232
5371010,ALAK,85233
5371010,ALAK,85234
5371010,ALAK,85235
5371010,ALAK,85236
5371010,ALAK,85237
5371010,ALAK,85238
5371010,ALAK,85239
5303,KUPANG,85300
5320,SABU RAIJUA,85300
5303111,NEKAMESE,85331
5303121,TAEBENU,85332
5303132,AMARASI SELATAN,85333
5303133,AMARASI TIMUR,85334
5303141,AMABI OEFETO TIMUR,85335
5303142,AMABI OEFETO,85336
5303161,FATULEU TENGAH,85341
5303162,FATULEU BARAT,85342
5303181,AMFOANG BARAT DAYA,85343
5303191,AMFOANG BARAT LAUT,85344
5303182,AMFOANG TENGAH,85345
5303192,AMFOANG TIMUR,85346
5303110,KUPANG BARAT,85351
5303100,SEMAU,85353
5303101,SEMAU SELATAN,85354
5303120,KUPANG TENGAH,85361
5303140,KUPANG TIMUR,85362
5303160,FATULEU,85363
5303180,AMFOANG SELATAN,85364
5303190,AMFOANG UTARA,85365
5303130,AMARASI,85366
5303131,AMARASI BARAT,85367
5303150,SULAMU,85368
5303170,TAKARI,85369
5320040,SABU BARAT,85391
5320060,SABU TIMUR,85392
5320010,RAIJUA,85393
5320030,SABU LIAE,85393
5320050,SABU TENGAH,85394
5320010,RAIJUA,85395
5320030,SABU LIAE,85395
5320020,HAWU MEHARA,85396
5304,TIMOR TENGAH SELATAN,85500
5304030,KOTA SOE,85511
5304030,KOTA SOE,85513
5304030,KOTA SOE,85515
5304030,KOTA SOE,85516
5304030,KOTA SOE,85517
5304030,KOTA SOE,85518
5304030,KOTA SOE,85519
5304040,AMANUBAN BARAT,85551
5304010,MOLLO UTARA,85552
5304042,KUATNANA,85553
5304072,OENINO,85554
5304021,POLEN,85555
5304012,TOBU,85556
5304011,FATUMNASI,85557
5304013,NUNBENA,85558
5304020,MOLLO SELATAN,85561
5304050,AMANUBAN SELATAN,85562
5304060,KUAN FATU,85563
5304061,KUALIN,85564
5304051,NOEBEBA,85565
5304041,BATU PUTIH,85566
5304060,KUAN FATU,85566
5304022,MOLLO BARAT,85567
5304023,MOLLO TENGAH,85568
5304070,AMANUBAN TENGAH,85571
5304110,AMANATUN UTARA,85571
5304080,AMANUBAN TIMUR,85572
5304100,AMANATUN SELATAN,85573
5304070,AMANUBAN TENGAH,85574
5304110,AMANATUN UTARA,85574
5304081,FAUTMOLO,85576
5304112,KOKBAUN,85577
5304071,KOLBANO,85581
5304111,TOIANAS,85581
5304090,KIE,85582
5304091,KOT'OLIN,85582
5304102,NUNKOLO,85583
5304104,SANTIAN,85584
5304103,NOEBANA,85585
5304101,BOKING,85586
5304071,KOLBANO,85587
5304111,TOIANAS,85587
5304082,FATUKOPA,85588
5305,TIMOR TENGAH UTARA,85600
5305030,KOTA KEFAMENANU,85611
5305030,KOTA KEFAMENANU,85612
5305030,KOTA KEFAMENANU,85613
5305030,KOTA KEFAMENANU,85614
5305030,KOTA KEFAMENANU,85615
5305030,KOTA KEFAMENANU,85616
5305030,KOTA KEFAMENANU,85617
5305030,KOTA KEFAMENANU,85618
5305030,KOTA KEFAMENANU,85619
5305025,BIKOMI UTARA,85621
5305025,BIKOMI UTARA,85622
5305025,BIKOMI UTARA,85623
5305025,BIKOMI UTARA,85624
5305025,BIKOMI UTARA,85625
5305026,NAIBENU,85626
5305026,NAIBENU,85627
5305026,NAIBENU,85628
5305026,NAIBENU,85629
5305023,BIKOMI TENGAH,85631
5305023,BIKOMI TENGAH,85633
5305023,BIKOMI TENGAH,85634
5305023,BIKOMI TENGAH,85635
5305024,BIKOMI NILULAT,85636
5305024,BIKOMI NILULAT,85637
5305024,BIKOMI NILULAT,85638
5305024,BIKOMI NILULAT,85639
5305012,MUSI,85641
5305012,MUSI,85642
5305012,MUSI,85643
5305012,MUSI,85644
5305012,MUSI,85645
5305013,MUTIS,85648
5305013,MUTIS,85649
5305020,MIOMAFFO TIMUR,85651
5305040,INSANA,85651
5305022,BIKOMI SELATAN,85652
5305010,MIOMAFFO BARAT,85661
5305040,INSANA,85661
5305051,BIBOKI TANPAH,85661
5305011,MIOMAFFO TENGAH,85662
5305021,NOEMUTI,85663
5305027,NOEMUTI TIMUR,85664
5305040,INSANA,85671
5305041,INSANA UTARA,85672
5305042,INSANA BARAT,85673
5305044,INSANA FAFINESU,85674
5305043,INSANA TENGAH,85675
5305050,BIBOKI SELATAN,85681
5305060,BIBOKI UTARA,85682
5305061,BIBOKI ANLEU,85683
5305062,BIBOKI FEOTLEU,85684
5305052,BIBOKI MOENLEU,85685
5305051,BIBOKI TANPAH,85686
5306,BELU,85700
5321,MALAKA,85700
5306060,ATAMBUA,85711
5306060,ATAMBUA,85712
5306070,TASIFETO TIMUR,85712
5306061,ATAMBUA BARAT,85713
5306061,ATAMBUA BARAT,85714
5306061,ATAMBUA BARAT,85715
5306062,ATAMBUA SELATAN,85716
5306062,ATAMBUA SELATAN,85717
5306072,LASIOLAT,85725
5306072,LASIOLAT,85726
5306071,RAIHAT,85727
5306071,RAIHAT,85728
5306071,RAIHAT,85729
5306080,LAMAKNEN,85731
5306080,LAMAKNEN,85732
5306080,LAMAKNEN,85733
5306080,LAMAKNEN,85734
5306081,LAMAKNEN SELATAN,85736
5306081,LAMAKNEN SELATAN,85737
5306081,LAMAKNEN SELATAN,85738
5306081,LAMAKNEN SELATAN,85739
5321120,KOBALIMA TIMUR,85741
5321120,KOBALIMA TIMUR,85743
5321120,KOBALIMA TIMUR,85744
5306050,TASIFETO BARAT,85746
5306052,NANAET DUBESI,85746
5306052,NANAET DUBESI,85748
5306052,NANAET DUBESI,85749
5306050,TASIFETO BARAT,85751
5306051,KAKULUK MESAK,85752
5306032,RAI MANUK,85755
5321100,MALAKA TIMUR,85761
5321070,MALAKA TENGAH,85762
5321020,MALAKA BARAT,85763
5321040,RINHAT,85764
5321060,SASITA MEAN,85765
5321110,KOBALIMA,85766
5321030,WELIMAN,85768
5321010,WEWIKU,85769
5321050,IO KUFEU,85782
5307,ALOR,85800
5307050,TELUK MUTIARA,85811
5307050,TELUK MUTIARA,85812
5307050,TELUK MUTIARA,85813
5307050,TELUK MUTIARA,85814
5307050,TELUK MUTIARA,85815
5307050,TELUK MUTIARA,85816
5307050,TELUK MUTIARA,85817
5307050,TELUK MUTIARA,85818
5307050,TELUK MUTIARA,85819
5307060,ALOR BARAT LAUT,85851
5307051,KABOLA,85852
5307062,PULAU PURA,85853
5307020,ALOR BARAT DAYA,85861
